rainfall,temperature,humidity,soil_moisture,wind_speed,drought
161,20.57,69,33,1,0
127,39.95,76,29,19,0
160,39.91,88,53,6,0
168,33.11,42,53,0,0
188,29.6,59,19,1,0
29,23.84,47,47,30,0
111,18.72,79,21,32,0
35,41.17,71,43,24,0
50,39.47,97,23,8,0
100,19.64,81,50,17,0
198,24.21,36,39,2,0
90,18.64,49,25,26,0
159,30.23,75,16,31,0
159,35.41,94,6,28,0
39,20.59,26,22,16,1
167,22.12,43,8,24,0
200,41.88,82,6,26,0
41,28.47,58,24,28,0
156,44.99,97,23,23,0
96,38.92,33,39,1,0
138,26.66,77,43,0,0
0,35.92,77,45,20,0
160,42.91,81,28,9,0
82,26.86,26,10,20,0
80,28.88,74,51,23,0
91,41.89,18,56,24,0
189,31.41,80,28,29,0
72,31.46,73,6,6,0
162,28.12,42,27,4,0
112,38.99,41,15,5,0
10,19.03,59,47,12,0
112,42.29,64,48,18,0
173,21.38,78,47,30,0
60,41.55,16,16,11,1
179,28.32,95,25,32,0
140,40.38,86,23,30,0
175,36.52,77,15,17,0
49,29.72,97,55,5,0
153,37.19,25,37,10,0
118,35.39,72,23,6,0
28,39.98,100,20,2,1
137,22.36,96,28,1,0
54,29.06,86,13,5,0
131,40.87,29,19,21,1
169,18.45,91,36,22,0
79,22.89,21,32,3,0
31,23.71,62,16,13,0
137,32.69,81,40,6,0
91,40.99,35,29,22,0
32,31.15,41,46,11,0
172,19.75,65,36,13,0
49,38.1,46,20,23,1
26,28.07,42,51,26,0
158,36.18,61,59,7,0
0,41.32,56,20,13,1
156,23.38,52,7,22,0
147,38.02,30,6,32,1
10,27.35,15,53,18,0
94,42.18,36,21,34,0
179,42.98,19,13,25,1
99,40.21,66,11,29,0
176,30.92,59,16,3,0
161,36.51,45,31,33,0
184,41.7,71,17,30,0
106,31.19,29,8,28,0
62,27.79,26,15,26,0
6,24.26,52,49,7,0
124,38.51,68,42,29,0
182,22.12,69,20,33,0
83,25.81,25,42,21,0
175,27.39,19,16,27,0
50,29.81,88,32,1,0
11,36.62,61,7,22,1
99,37.51,90,42,13,0
24,37.9,44,12,21,1
199,31.76,21,32,9,0
27,30.9,72,46,30,0
107,19.52,22,7,27,0
51,23.91,84,14,34,0
85,22.93,61,51,24,0
73,34.74,40,23,35,0
24,23.01,15,23,19,1
34,43.3,82,50,17,0
57,30.84,85,9,9,0
95,40.63,64,7,34,0
112,38.16,63,28,18,0
84,34.74,34,26,15,0
30,28.93,21,16,8,1
20,33.92,61,42,11,0
97,23.54,44,24,13,0
136,28.37,59,53,29,0
115,44.94,90,18,8,0
81,22.02,99,57,24,0
107,32.35,29,5,19,0
32,23.91,94,22,13,0
59,35.4,75,12,35,0
165,35.05,90,52,2,0
101,27.71,83,20,25,0
104,18.56,88,46,29,0
80,28.38,86,8,21,0
99,40.83,51,60,18,0
169,39.42,62,25,7,0
20,33.63,52,14,2,0
37,36.65,98,39,2,0
82,39.63,33,30,8,0
66,19.17,21,33,28,0
4,38.35,81,22,4,1
70,29.9,31,38,3,0
149,36.03,44,5,9,0
95,18.23,87,17,12,0
91,38.17,71,19,19,0
183,22.09,45,46,11,0
56,29.9,38,37,32,0
194,32.33,19,10,6,0
85,35.62,16,39,15,0
79,44.88,20,58,25,0
20,43.19,72,9,18,1
136,29.95,82,20,18,0
132,23.83,37,31,22,0
127,36.48,98,21,1,0
96,22.31,48,25,2,0
172,18.72,97,8,0,0
88,37.33,39,55,10,0
53,37.09,73,60,33,0
31,19.07,27,26,25,0
150,25.09,80,32,11,0
26,18.92,79,19,12,0
189,30.75,19,43,26,0
146,34.26,35,52,5,0
5,21.14,46,30,35,0
105,30.03,66,56,7,0
151,27.36,82,35,14,0
132,33.38,73,43,17,0
164,35.54,69,28,28,0
18,26.75,36,18,6,0
194,31.26,37,10,26,0
76,19.65,97,51,11,0
152,31.68,46,11,30,0
200,35.69,53,44,35,0
116,22.91,56,25,4,0
130,42.19,85,59,8,0
127,26.98,93,7,27,0
169,32.57,46,41,17,0
63,41.13,69,22,16,0
84,30.12,71,14,0,0
98,43.64,44,13,31,0
81,22.73,72,49,17,0
161,30.93,88,41,16,0
89,39.55,60,42,23,0
102,30.39,19,51,14,0
192,23.78,18,28,28,0
23,38.9,96,50,21,0
78,41.22,95,54,9,0
10,32.33,47,48,3,0
131,29.81,85,55,3,0
148,32.89,83,10,23,0
52,24.84,83,22,22,0
138,38.43,26,29,21,0
58,27.08,46,43,3,0
186,31.76,59,24,8,0
54,43.02,68,21,25,0
178,18.1,55,45,20,0
31,35.85,29,34,18,1
189,26.56,47,33,23,0
33,29.37,80,53,21,0
64,28.42,78,20,20,0
69,28.12,79,40,24,0
53,32.96,95,29,11,0
146,34.0,20,60,29,0
79,40.76,77,30,31,0
198,34.48,22,42,33,0
128,30.75,43,20,20,0
152,26.65,30,22,18,0
152,35.52,73,29,16,0
77,39.2,33,29,8,0
177,44.49,58,21,33,0
85,23.64,23,44,5,0
120,41.71,39,48,21,0
154,26.49,68,23,28,0
52,18.2,58,36,13,0
5,23.51,46,16,19,0
181,38.45,77,25,22,0
171,34.37,54,39,19,0
76,43.96,76,24,19,0
85,38.82,39,49,32,0
185,20.91,63,12,11,0
84,42.63,59,25,0,0
122,27.16,84,48,23,0
86,27.15,44,34,14,0
38,40.46,26,27,13,1
86,37.26,33,14,24,1
173,34.13,72,51,26,0
73,37.36,56,20,15,0
168,37.44,26,60,2,0
94,31.33,98,16,30,0
171,44.29,62,48,19,0
133,26.04,79,24,22,0
164,40.84,58,26,23,0
138,44.54,72,46,0,0
163,19.99,85,27,18,0
46,40.27,100,8,21,1
31,39.44,59,46,21,0
75,33.18,89,20,29,0
173,43.88,31,28,29,0
199,23.95,85,50,23,0
28,34.97,96,39,30,0
117,30.0,41,20,16,0
154,21.86,29,5,26,0
130,33.47,39,32,34,0
173,32.64,23,42,11,0
171,33.68,88,7,35,0
199,34.83,88,19,25,0
88,39.3,16,51,24,0
29,44.3,57,18,27,1
60,25.12,69,25,4,0
138,27.34,55,20,28,0
10,30.02,56,13,8,0
149,20.4,46,56,17,0
60,36.44,42,52,8,0
96,35.84,85,28,7,0
31,19.37,43,57,0,0
183,39.18,62,49,26,0
131,32.22,61,52,26,0
83,35.56,55,28,1,0
105,29.67,24,23,1,0
198,19.83,36,42,26,0
106,41.69,95,37,22,0
59,21.73,76,47,18,0
60,22.06,25,27,7,0
121,44.4,53,52,19,0
198,28.79,71,11,27,0
158,22.43,37,12,2,0
200,36.06,86,45,12,0
70,36.5,20,8,28,1
74,43.39,21,44,19,0
44,24.9,30,21,5,1
103,37.41,18,9,14,1
176,27.7,63,22,2,0
82,19.1,41,6,34,0
78,30.58,97,47,13,0
92,23.05,56,19,22,0
123,26.12,15,32,15,0
185,19.89,16,41,22,0
138,35.48,56,45,9,0
174,39.03,25,25,15,0
7,19.87,43,59,28,0
86,40.16,83,6,25,0
34,32.67,16,42,24,0
186,38.37,32,7,27,1
184,19.22,58,22,12,0
143,24.36,25,37,19,0
3,42.07,48,18,27,1
11,43.22,27,56,34,1
63,20.5,19,51,35,0
21,41.82,55,34,9,0
4,40.89,88,33,2,0
200,23.5,66,36,1,0
123,26.41,54,58,8,0
177,30.32,61,33,30,0
159,22.69,50,6,3,0
155,43.39,65,49,1,0
91,29.14,47,39,20,0
39,43.97,30,57,6,1
40,42.48,76,56,26,0
97,32.4,69,46,17,0
66,42.58,95,51,17,0
114,25.16,31,5,24,0
55,22.9,85,12,1,0
150,24.87,25,57,19,0
162,24.29,91,49,27,0
106,20.82,34,20,32,0
132,36.58,97,37,13,0
185,25.54,67,13,1,0
72,21.88,42,42,10,0
165,20.52,25,49,3,0
105,44.49,18,42,7,0
93,35.85,17,49,9,0
53,25.06,35,43,21,0
16,27.23,46,53,34,0
163,27.09,89,12,7,0
158,28.67,15,55,23,0
175,38.04,77,36,7,0
84,37.47,84,26,8,0
64,37.13,69,48,6,0
169,30.24,56,57,32,0
107,42.79,68,33,12,0
77,42.5,96,15,8,0
173,25.28,87,17,12,0
99,32.67,72,5,16,0
9,39.36,95,11,26,1
102,41.07,15,6,0,1
26,20.46,45,33,30,0
155,36.86,25,55,20,0
187,43.86,18,45,8,0
51,30.14,40,54,16,0
192,42.07,32,41,33,0
90,39.47,17,49,30,0
94,23.59,93,42,16,0
66,21.04,63,40,24,0
111,30.27,23,38,1,0
159,40.75,18,40,11,0
92,22.89,17,47,5,0
154,35.43,88,19,14,0
141,34.99,37,44,7,0
58,42.74,29,27,3,0
76,42.83,69,14,23,0
38,40.91,97,25,29,0
4,25.65,81,14,22,0
96,42.36,28,17,26,1
134,33.46,60,13,28,0
96,36.48,38,47,18,0
188,27.76,19,8,23,0
162,39.33,27,59,9,0
45,35.98,42,10,18,1
183,36.76,96,40,14,0
85,22.13,40,29,34,0
170,40.1,61,7,21,0
96,38.48,30,49,9,0
60,36.38,22,17,9,1
96,18.14,23,24,19,0
164,21.13,43,59,30,0
184,19.45,64,12,35,0
154,19.02,61,57,35,0
152,35.19,54,58,11,0
96,22.0,33,51,13,0
31,30.86,86,10,27,0
72,40.12,79,36,30,0
45,36.74,77,39,32,0
82,38.56,80,17,21,0
10,21.18,38,52,33,0
3,28.61,21,44,0,0
193,29.7,36,59,19,0
77,36.57,49,55,22,0
104,28.85,46,14,7,0
115,25.91,20,38,27,0
64,21.6,54,26,4,0
173,40.1,27,49,33,0
11,40.78,97,36,6,0
42,29.43,23,23,7,1
23,21.24,61,53,18,0
189,18.21,52,38,13,0
53,33.12,62,43,29,0
169,25.62,21,30,21,0
178,41.39,82,60,6,0
107,29.97,35,52,29,0
108,43.56,41,30,29,0
160,39.37,82,9,26,0
63,19.91,23,31,23,0
90,37.43,38,5,19,0
64,32.64,63,31,1,0
148,32.49,92,28,35,0
184,33.25,59,43,14,0
172,24.0,53,55,32,0
193,38.2,19,43,27,0
95,25.04,62,28,3,0
104,23.52,75,19,2,0
144,42.31,80,46,18,0
181,24.59,80,16,15,0
133,23.99,82,24,27,0
64,41.52,67,9,28,0
30,30.99,59,58,20,0
197,37.53,23,38,11,0
189,41.34,94,52,34,0
94,41.31,20,43,15,0
38,32.56,91,23,1,0
10,27.15,30,12,1,1
14,32.03,36,37,3,0
191,38.47,65,29,5,0
157,22.85,15,19,35,0
175,21.9,58,60,23,0
89,20.81,60,28,2,0
140,31.89,24,52,33,0
64,28.04,73,15,2,0
43,28.73,30,23,0,1
160,25.35,37,29,17,0
51,44.49,51,52,3,0
57,40.94,87,33,11,0
192,31.51,93,45,7,0
159,33.71,21,54,24,0
109,29.36,58,52,26,0
193,44.65,60,59,0,0
81,41.28,36,5,26,0
74,22.3,43,5,13,0
50,23.36,30,18,4,0
190,40.6,43,45,18,0
151,23.0,72,43,11,0
125,44.75,26,14,6,1
150,19.9,42,5,11,0
118,37.1,65,43,25,0
56,27.25,25,47,13,0
104,35.83,68,58,29,0
121,36.74,61,23,17,0
53,42.23,53,42,7,0
62,23.16,96,29,0,0
33,32.94,33,48,31,0
118,19.72,95,37,25,0
134,43.38,51,46,30,0
19,21.71,37,40,23,0
123,42.94,41,34,35,0
133,32.84,65,18,10,0
105,18.23,69,9,33,0
163,22.69,100,6,15,0
186,21.42,60,10,5,0
67,22.4,37,36,22,0
100,40.67,76,31,1,0
76,44.4,33,25,26,0
175,42.4,29,58,7,0
184,36.52,31,14,27,1
193,35.69,25,48,20,0
10,38.62,73,39,14,0
22,44.68,88,17,6,1
48,22.32,38,51,6,0
1,42.53,15,46,17,1
1,30.87,62,23,31,0
190,35.72,37,44,18,0
126,21.9,82,41,0,0
119,27.19,75,37,28,0
80,20.47,95,33,28,0
111,28.2,62,9,33,0
86,23.62,100,51,24,0
3,29.42,31,43,16,0
200,43.66,21,34,19,0
162,32.99,37,52,10,0
13,42.02,39,28,9,0
176,31.1,71,5,16,0
58,21.33,51,55,27,0
23,38.66,71,10,0,1
80,39.23,28,60,29,0
149,25.02,94,44,14,0
103,24.21,44,6,19,0
106,41.18,62,11,28,0
144,33.21,90,26,22,0
90,27.71,39,24,5,0
131,19.66,99,18,25,0
111,36.71,17,24,10,1
147,20.18,90,55,29,0
61,38.51,73,51,31,0
145,40.95,99,24,6,0
72,29.14,17,16,29,0
161,35.9,98,19,28,0
98,31.85,71,46,27,0
197,20.12,24,45,9,0
169,33.15,25,18,15,0
18,42.93,91,34,31,0
36,43.95,27,36,3,1
1,20.79,58,13,18,0
156,35.78,88,42,5,0
83,29.52,89,51,1,0
61,24.77,15,15,29,0
171,42.25,66,13,29,0
200,23.34,95,55,29,0
106,43.76,86,49,35,0
113,42.55,71,25,24,0
156,25.31,20,36,23,0
185,19.9,86,39,3,0
115,44.73,34,60,20,0
119,37.39,34,45,7,0
24,31.63,57,57,26,0
145,23.89,87,18,20,0
60,22.04,19,50,35,0
121,29.11,15,55,34,0
168,19.54,77,18,11,0
52,36.29,73,55,26,0
87,22.21,87,25,31,0
21,31.23,79,60,28,0
35,29.17,22,29,20,0
55,28.8,57,60,21,0
177,30.4,56,59,14,0
129,23.32,69,26,33,0
87,27.44,19,50,21,0
99,30.81,42,24,14,0
14,20.99,94,27,2,0
87,31.67,35,15,32,0
51,29.56,37,50,15,0
61,38.04,39,11,0,0
109,35.33,34,17,4,1
166,21.9,75,20,6,0
68,33.17,29,55,21,0
138,42.56,42,60,12,0
55,38.36,61,33,33,0
34,42.33,43,10,0,1
154,25.47,24,41,2,0
93,36.89,37,18,11,0
78,28.19,62,38,1,0
198,30.49,66,55,14,0
118,41.58,63,47,17,0
45,24.04,68,18,34,0
184,25.11,84,24,27,0
119,30.22,69,22,32,0
16,22.29,93,57,30,0
96,37.89,27,17,11,1
156,33.07,96,55,18,0
125,34.98,87,48,31,0
22,36.61,46,54,30,0
13,38.0,56,60,35,0
61,28.73,53,8,22,0
73,44.9,87,51,20,0
166,23.92,82,52,4,0
136,33.61,92,47,29,0
133,39.86,29,10,13,1
44,42.4,84,36,14,0
8,18.12,47,5,22,0
115,40.98,98,56,32,0
139,28.7,87,23,9,0
4,37.69,90,52,30,0
54,40.27,18,59,9,0
75,27.44,36,46,5,0
43,42.66,93,28,17,0
88,43.72,93,20,3,0
43,41.24,63,47,27,0
42,40.84,90,21,23,1
11,39.63,54,57,28,0
154,19.45,20,14,8,0
200,28.78,80,52,35,0
118,31.05,86,11,21,0
101,19.84,91,13,12,0
67,37.94,90,28,15,0
88,34.98,84,56,2,0
53,40.75,61,31,23,0
177,33.37,99,57,21,0
66,43.64,76,41,1,0
43,43.71,62,44,32,0
193,21.94,73,21,18,0
93,23.15,30,13,23,0
188,25.19,20,55,22,0
194,43.19,18,13,34,1
176,29.51,40,35,17,0
112,30.93,40,27,14,0
31,36.56,80,8,20,1
125,35.63,16,29,24,0
134,44.54,67,24,31,0
111,42.54,43,27,11,0
147,24.75,45,48,8,0
136,41.42,94,13,2,0
133,29.94,37,47,17,0
157,24.88,45,20,3,0
172,25.24,90,52,22,0
22,28.81,51,17,13,0
95,42.7,18,56,11,0
71,30.92,58,60,22,0
80,28.88,69,24,16,0
66,29.46,74,20,3,0
188,20.27,65,48,31,0
140,39.51,30,31,12,0
6,19.34,66,12,21,0
193,41.69,86,13,3,0
56,44.11,56,56,21,0
93,19.75,44,13,12,0
68,43.98,47,32,24,0
135,19.0,59,47,25,0
15,28.29,78,23,34,0
174,36.78,57,34,33,0
148,44.24,60,29,34,0
190,37.16,45,29,15,0
97,20.15,93,54,19,0
97,21.51,63,55,10,0
187,44.45,21,18,16,1
144,23.17,64,8,27,0
25,25.15,54,57,8,0
8,28.02,19,11,11,1
60,19.04,70,15,16,0
137,38.95,50,45,17,0
141,31.9,87,9,1,0
188,39.62,88,6,21,0
13,25.14,88,54,27,0
147,41.56,52,5,5,0
77,28.4,73,6,4,0
20,30.13,90,58,11,0
148,22.86,34,34,11,0
5,32.39,89,8,9,0
104,41.71,95,41,16,0
178,43.34,34,33,34,0
29,34.96,82,19,6,0
48,25.42,59,43,9,0
67,32.99,26,12,12,0
44,31.14,60,46,13,0
45,30.01,76,8,30,0
12,34.22,38,25,11,0
34,30.25,100,11,10,0
145,38.05,92,18,12,0
84,39.76,99,23,27,0
154,33.73,86,24,27,0
17,20.29,70,53,19,0
38,42.68,53,10,29,1
188,23.09,66,36,5,0
50,39.49,26,22,35,1
147,38.83,34,48,31,0
157,28.07,69,37,11,0
121,38.39,17,55,29,0
193,26.47,56,5,22,0
142,40.15,90,49,2,0
118,42.29,52,44,17,0
194,26.39,95,30,5,0
92,31.65,57,42,24,0
37,36.09,98,57,8,0
21,27.5,95,50,22,0
129,21.74,30,17,3,0
26,26.6,26,54,21,0
88,25.5,82,38,2,0
16,42.39,22,33,3,1
74,18.2,83,19,7,0
28,32.54,78,49,19,0
88,18.3,51,37,6,0
68,20.33,84,31,16,0
106,39.97,91,52,31,0
69,43.52,26,38,19,0
134,25.24,82,8,30,0
71,40.62,67,27,14,0
120,27.06,32,40,16,0
70,19.32,78,58,24,0
103,27.8,77,45,8,0
129,33.55,77,40,28,0
60,38.23,39,48,4,0
81,38.06,36,16,24,0
44,20.93,30,40,34,0
146,43.17,21,7,19,1
175,22.7,100,18,16,0
179,29.9,35,14,26,0
57,33.22,32,22,34,0
162,42.12,42,40,15,0
35,39.87,24,11,21,1
109,35.93,18,38,1,0
2,28.98,82,29,8,0
200,43.61,86,29,7,0
177,28.12,80,10,31,0
21,40.79,17,36,33,1
90,28.16,84,6,11,0
174,35.61,26,8,24,1
38,31.95,80,24,35,0
57,29.85,75,32,23,0
197,25.49,26,10,14,0
192,37.05,28,46,12,0
0,32.18,49,48,8,0
38,20.14,24,24,7,1
144,30.04,86,42,1,0
159,43.19,17,27,10,0
65,34.4,70,59,9,0
81,34.37,57,22,8,0
142,38.41,29,44,5,0
189,24.17,33,43,0,0
42,31.22,69,44,8,0
130,42.33,83,49,0,0
24,42.07,82,51,28,0
173,32.06,37,46,21,0
147,44.87,29,29,20,0
196,21.23,43,26,33,0
48,44.4,35,58,14,0
71,26.0,26,29,28,0
121,27.31,56,27,24,0
146,30.96,34,31,10,0
143,23.48,27,43,3,0
192,26.69,62,52,30,0
93,35.31,34,53,12,0
25,23.72,72,42,7,0
64,25.46,44,52,11,0
191,22.82,16,20,13,0
37,19.61,20,50,34,0
124,36.32,63,22,20,0
184,26.38,86,9,6,0
118,19.34,54,21,25,0
172,29.98,37,49,33,0
1,21.71,90,56,5,0
34,40.37,65,47,15,0
130,44.83,70,14,32,0
80,29.56,78,9,27,0
45,41.68,60,50,8,0
149,38.8,58,5,34,0
148,25.16,90,36,29,0
115,19.41,18,26,30,0
181,23.6,32,36,24,0
95,25.03,39,32,32,0
79,23.73,39,17,16,0
28,18.62,82,59,18,0
171,31.26,37,37,20,0
42,28.44,50,58,17,0
42,27.01,78,57,15,0
56,44.72,65,39,7,0
196,22.68,82,5,2,0
173,24.61,53,31,28,0
22,20.12,59,42,29,0
115,38.11,38,19,1,0
136,33.47,96,27,13,0
86,32.11,23,50,14,0
13,25.17,98,46,22,0
2,34.5,18,7,6,1
188,31.57,55,12,6,0
70,39.34,97,45,6,0
162,24.08,37,37,6,0
151,20.33,28,59,21,0
98,28.99,29,6,33,0
21,34.66,18,15,23,1
170,28.83,69,18,24,0
184,22.35,57,54,25,0
105,28.38,22,15,35,0
38,39.69,83,13,21,1
146,28.8,42,24,29,0
154,25.36,78,14,1,0
15,18.84,70,46,25,0
189,30.93,46,30,15,0
71,37.49,20,39,28,0
176,31.66,93,7,13,0
176,27.65,96,42,19,0
158,24.12,88,53,9,0
143,26.79,62,12,8,0
123,39.18,43,22,35,0
90,37.63,45,23,2,0
54,39.92,54,23,25,0
67,19.02,82,40,14,0
175,40.56,92,50,25,0
54,26.43,91,39,21,0
24,23.1,50,48,19,0
29,41.31,52,15,23,1
170,20.34,47,8,18,0
77,43.92,31,8,2,1
146,22.06,51,40,27,0
189,24.42,46,16,5,0
13,30.85,15,42,10,0
1,44.04,40,60,19,0
190,29.81,60,48,33,0
166,36.59,95,19,12,0
191,34.21,56,29,3,0
159,30.15,15,25,20,0
109,26.29,37,39,30,0
158,31.74,31,37,32,0
143,29.93,53,51,11,0
42,42.28,82,15,13,1
63,42.78,97,5,1,0
131,22.44,77,25,25,0
164,28.48,29,23,23,0
41,27.91,39,46,33,0
67,21.75,68,37,34,0
109,44.43,88,56,12,0
70,19.63,78,16,2,0
77,32.73,66,14,8,0
134,34.93,20,15,12,0
108,37.72,56,56,29,0
139,27.6,82,32,11,0
172,19.13,47,33,33,0
131,29.71,23,17,21,0
56,38.21,35,18,4,0
100,20.7,30,42,30,0
44,44.63,53,9,11,1
88,37.73,86,31,30,0
174,24.6,78,51,29,0
76,36.91,87,22,31,0
69,23.46,16,32,11,0
148,34.04,65,15,14,0
84,41.72,17,54,25,0
159,25.56,85,46,21,0
107,25.73,91,38,35,0
30,21.03,48,53,25,0
30,29.9,78,39,6,0
13,18.38,78,11,28,0
139,43.55,20,29,31,0
42,44.97,69,59,22,0
24,40.53,26,16,14,1
110,33.15,60,30,5,0
110,30.07,57,24,21,0
116,25.14,53,34,26,0
94,25.71,84,47,25,0
129,18.31,73,34,0,0
27,42.44,59,49,23,0
130,43.96,42,42,21,0
176,18.62,91,22,13,0
54,40.91,60,60,24,0
94,43.51,65,57,27,0
166,42.81,39,8,2,0
25,25.61,24,18,22,1
101,28.17,31,54,23,0
163,35.87,40,35,22,0
184,30.57,27,6,34,0
129,19.05,88,27,20,0
55,31.88,66,47,2,0
190,38.47,92,24,20,0
186,33.49,51,45,1,0
132,39.93,98,40,34,0
130,29.45,18,24,8,0
11,34.28,98,23,33,0
170,33.11,76,23,13,0
4,29.33,95,13,20,0
95,41.22,81,7,34,0
197,24.37,49,36,35,0
78,34.9,44,56,29,0
124,39.45,36,28,11,0
190,31.21,73,12,18,0
166,33.79,54,35,26,0
141,33.17,35,10,19,0
139,18.49,26,57,18,0
100,33.19,92,37,32,0
15,32.46,77,16,34,0
176,26.4,59,21,12,0
144,31.9,80,13,4,0
65,39.55,83,12,13,0
182,34.21,94,47,19,0
46,20.76,77,30,24,0
45,25.76,37,9,25,0
77,19.89,48,51,5,0
150,43.59,17,9,25,1
26,22.98,91,27,30,0
0,41.05,56,13,7,1
76,18.78,46,36,22,0
122,32.89,80,30,14,0
80,31.58,76,46,25,0
121,43.51,85,14,8,0
40,31.14,74,51,1,0
61,43.19,24,29,16,0
53,41.29,71,41,33,0
95,36.24,55,53,22,0
115,38.76,74,55,26,0
51,24.32,41,27,27,0
60,27.12,54,49,26,0
49,18.66,71,24,21,0
137,26.53,89,21,23,0
33,43.11,18,51,26,1
112,42.37,88,15,9,0
16,18.52,23,30,13,0
103,29.23,41,35,3,0
31,31.52,31,50,23,0
162,38.7,40,43,23,0
40,40.94,40,13,4,1
190,43.02,23,41,1,0
75,41.53,71,50,29,0
47,24.94,79,60,25,0
161,32.33,24,52,26,0
85,28.98,61,17,30,0
171,39.34,27,12,0,1
158,35.6,70,44,17,0
62,20.65,45,60,20,0
120,21.34,71,41,18,0
68,43.28,78,50,30,0
136,29.71,93,21,30,0
106,28.29,66,54,24,0
110,24.78,42,7,8,0
68,20.28,15,33,33,0
66,43.42,61,48,18,0
178,44.07,47,49,7,0
97,41.2,81,52,35,0
116,27.74,27,48,28,0
24,25.29,77,15,7,0
199,18.2,49,11,2,0
39,41.08,91,28,1,0
53,34.51,84,6,11,0
109,41.32,54,6,17,0
129,35.38,53,39,22,0
53,37.0,63,22,15,0
42,39.64,29,13,32,1
47,18.74,72,26,24,0
184,27.9,50,7,11,0
98,30.61,94,13,28,0
190,36.44,53,7,25,0
15,35.32,87,49,32,0
79,21.23,18,57,7,0
92,18.52,90,19,1,0
55,37.5,75,37,18,0
25,27.69,61,31,20,0
6,26.64,34,58,19,0
70,37.78,35,56,22,0
122,22.31,91,52,5,0
138,43.06,84,33,1,0
5,38.35,59,11,32,1
161,25.15,80,45,24,0
172,25.75,57,51,26,0
129,27.45,18,48,35,0
183,32.47,76,9,17,0
48,19.54,83,35,13,0
113,27.44,20,12,12,0
0,37.46,33,54,32,1
113,39.02,93,59,21,0
104,38.13,36,24,16,0
172,24.12,75,27,28,0
188,36.87,86,20,0,0
55,20.92,94,33,33,0
167,26.54,24,27,1,0
95,44.68,19,48,26,0
184,29.34,89,18,35,0
10,44.87,37,16,13,1
198,42.4,89,17,14,0
99,41.33,40,19,9,0
34,32.17,78,23,9,0
69,30.46,22,23,9,0
178,18.86,51,18,10,0
176,36.55,21,22,13,1
187,27.95,99,46,7,0
116,40.31,38,28,6,0
96,29.88,60,60,15,0
161,21.0,69,58,25,0
156,36.57,32,19,28,1
142,39.41,70,11,28,0
115,32.55,29,25,23,0
190,38.51,61,27,5,0
29,28.85,91,19,30,0
182,39.21,73,7,10,0
139,29.76,46,50,18,0
146,35.33,37,59,32,0
127,44.74,79,35,9,0
11,42.84,43,17,30,1
92,29.01,88,46,29,0
16,24.82,43,26,23,0
139,39.2,22,35,5,0
5,33.85,45,59,14,0
81,38.05,98,5,4,0
169,41.64,18,35,14,0
133,19.22,50,15,21,0
3,39.6,79,48,23,0
72,43.86,92,55,3,0
63,25.89,53,9,22,0
78,18.63,42,19,15,0
80,44.54,24,54,23,0
63,20.9,28,37,17,0
140,35.23,68,35,7,0
156,30.2,84,44,27,0
150,29.58,87,15,23,0
76,33.81,41,14,6,0
32,29.44,35,53,14,0
110,30.38,39,17,19,0
66,30.79,81,8,23,0
119,24.91,97,51,33,0
59,22.85,67,49,14,0
25,32.41,95,10,31,0
92,26.78,16,57,21,0
43,35.79,70,39,14,0
2,36.46,30,24,20,1
30,20.18,51,59,28,0
31,33.23,98,10,20,0
160,20.93,38,47,24,0
65,37.13,22,19,16,1
67,27.7,26,44,24,0
99,40.37,26,9,2,1
117,35.33,36,21,6,0
25,37.06,22,32,12,1
118,20.31,53,23,12,0
82,34.52,58,44,17,0
161,31.92,26,31,4,0
189,28.75,40,60,27,0
191,40.41,55,13,34,0
138,22.68,44,36,13,0
86,26.71,55,49,28,0
104,27.0,35,42,16,0
121,23.35,39,28,4,0
130,44.63,31,27,28,0
29,27.34,82,54,16,0
59,40.07,18,26,5,0
118,29.58,49,41,19,0
183,38.68,94,54,20,0
121,23.48,24,40,29,0
134,38.53,67,53,25,0
191,20.58,32,39,0,0
84,36.4,41,8,2,0
82,21.37,92,43,17,0
78,40.81,22,44,24,0
70,44.1,35,18,25,0
42,32.48,35,7,34,0
154,29.26,89,28,35,0
114,29.33,91,35,32,0
22,31.86,28,30,26,0
3,34.05,60,23,3,0
143,38.46,37,14,33,0
145,33.25,70,32,26,0
1,20.97,71,22,24,0
42,31.63,70,48,1,0
2,40.04,18,39,16,1
160,28.53,82,47,11,0
134,24.65,66,5,25,0
173,21.08,46,54,10,0
6,21.24,93,41,8,0
42,41.85,97,12,24,1
168,20.38,82,38,33,0
179,39.54,82,42,6,0
162,31.55,52,37,14,0
93,24.93,70,49,4,0
125,20.3,57,6,19,0
168,29.89,42,14,15,0
72,38.85,66,25,27,0
46,38.81,41,32,0,0
109,34.76,83,48,31,0
147,44.45,32,46,13,0
71,41.34,100,6,14,0
0,31.46,49,24,18,0
127,37.12,84,14,30,0
156,41.67,17,11,3,1
81,41.8,37,30,2,0
164,41.24,79,40,10,0
68,26.37,75,55,31,0
57,24.67,50,28,19,0
16,37.55,71,39,11,0
188,43.63,84,15,10,0
164,29.02,15,38,7,0
180,35.46,81,16,1,0
88,23.45,76,41,25,0
154,42.86,72,51,1,0
14,27.8,43,45,27,0
156,42.63,85,23,27,0
125,29.41,28,6,17,0
68,41.07,90,36,31,0
8,29.06,25,40,15,0
180,40.24,47,28,32,0
69,38.75,74,37,16,0
